Normale X,Normale Y,Normale Z,S1 X,S1 Y,S1 Z,S2 X,S2 Y,S2 Z,S3 X,S3 Y,S3 Z
-309.28326,-431.40326,1021.7274,-89.19998,-146.4087,-48.02864,-84.36313,-100.8134,-27.31282,-110.0248,-131.4789,-48.02864
-387.68195,-540.75757,940.1482,-89.19998,-146.4087,-48.02864,-110.0248,-131.4789,-48.02864,-108.3434,-177.8299,-73.99561
-470.88474,-656.81116,1141.9161,-108.3434,-177.8299,-73.99561,-110.0248,-131.4789,-48.02864,-133.6375,-159.6959,-73.99561
-557.33887,-777.4012,1021.5593,-108.3434,-177.8299,-73.99561,-133.6375,-159.6959,-73.99561,-125.4691,-205.9393,-104.7301
-645.43646,-900.2838,1183.0356,-125.4691,-205.9393,-104.7301,-133.6375,-159.6959,-73.99561,-154.7614,-184.9389,-104.7301
-733.53955,-1023.17395,1021.6262,-125.4691,-205.9393,-104.7301,-154.7614,-184.9389,-104.7301,-140.2583,-230.2135,-139.6599
-820.0048,-1143.776,1142.0447,-140.2583,-230.2135,-139.6599,-154.7614,-184.9389,-104.7301,-173.0033,-206.7377,-139.6599
-903.1964,-1259.815,866.49493,-140.2583,-230.2135,-139.6599,-173.0033,-206.7377,-139.6599,-201.124,-213.0391,-178.1334
-27.991865,-54.7804,295.2541,-17.39656,-41.42413,-3.072789,-23.37621,-38.36863,-3.072789,-34.46915,-82.07682,-12.23393
-55.46246,-108.54056,585.0094,-34.46915,-82.07682,-12.23393,-23.37621,-38.36863,-3.072789,-46.31708,-76.02272,-12.23393
-91.289116,-178.65366,563.0134,-34.46915,-82.07682,-12.23393,-46.31708,-76.02272,-12.23393,-50.89982,-121.201,-27.31282
-134.8052,-263.81387,831.3896,-50.89982,-121.201,-27.31282,-46.31708,-76.02272,-12.23393,-68.39539,-112.261,-27.31282
-185.19933,-362.43518,783.4251,-50.89982,-121.201,-27.31282,-68.39539,-112.261,-27.31282,-66.38258,-158.068,-48.02864
-241.53168,-472.68112,1021.7285,-66.38258,-158.068,-48.02864,-68.39539,-112.261,-27.31282,-89.19998,-146.4087,-48.02864
-302.75638,-592.4987,940.14795,-66.38258,-158.068,-48.02864,-89.19998,-146.4087,-48.02864,-80.6291,-191.9914,-73.99561
-367.73126,-719.6565,1141.9158,-80.6291,-191.9914,-73.99561,-89.19998,-146.4087,-48.02864,-108.3434,-177.8299,-73.99561
-435.24643,-851.7849,1021.5589,-80.6291,-191.9914,-73.99561,-108.3434,-177.8299,-73.99561,-93.37408,-222.3393,-104.7301
-504.04544,-986.4242,1183.0334,-93.37408,-222.3393,-104.7301,-108.3434,-177.8299,-73.99561,-125.4691,-205.9393,-104.7301
-572.8484,-1121.0726,1021.62274,-93.37408,-222.3393,-104.7301,-125.4691,-205.9393,-104.7301,-104.3801,-248.5466,-139.6599
-640.3714,-1253.2183,1142.0466,-104.3801,-248.5466,-139.6599,-125.4691,-205.9393,-104.7301,-140.2583,-230.2135,-139.6599
-705.3387,-1380.3605,878.01764,-104.3801,-248.5466,-139.6599,-140.2583,-230.2135,-139.6599,-165.3212,-241.879,-178.1334
-19.514603,-58.34044,295.25366,-11.02831,-43.55428,-3.072789,-17.39656,-41.42413,-3.072789,-21.85123,-86.29745,-12.23393
-38.665756,-115.594536,585.00946,-21.85123,-86.29745,-12.23393,-17.39656,-41.42413,-3.072789,-34.46915,-82.07682,-12.23393
-63.642372,-190.26424,563.0134,-21.85123,-86.29745,-12.23393,-34.46915,-82.07682,-12.23393,-32.26722,-127.4335,-27.31282
-93.97927,-280.95892,831.3893,-32.26722,-127.4335,-27.31282,-34.46915,-82.07682,-12.23393,-50.89982,-121.201,-27.31282
-129.11147,-385.98956,783.426,-32.26722,-127.4335,-27.31282,-50.89982,-121.201,-27.31282,-42.0823,-166.1964,-48.02864
-168.38654,-503.40033,1021.72864,-42.0823,-166.1964,-48.02864,-50.89982,-121.201,-27.31282,-66.38258,-158.068,-48.02864
-211.07,-631.0048,940.14844,-42.0823,-166.1964,-48.02864,-66.38258,-158.068,-48.02864,-51.11368,-201.8642,-73.99561
-256.3668,-766.42596,1141.9163,-51.11368,-201.8642,-73.99561,-66.38258,-158.068,-48.02864,-80.6291,-191.9914,-73.99561
-303.43555,-907.14124,1021.56006,-51.11368,-201.8642,-73.99561,-80.6291,-191.9914,-73.99561,-59.19317,-233.7727,-104.7301
-351.40002,-1050.5327,1183.0374,-59.19317,-233.7727,-104.7301,-80.6291,-191.9914,-73.99561,-93.37408,-222.3393,-104.7301
-399.36667,-1193.9321,1021.6242,-59.19317,-233.7727,-104.7301,-93.37408,-222.3393,-104.7301,-66.17032,-261.3276,-139.6599
-446.4379,-1334.6597,1142.0433,-66.17032,-261.3276,-139.6599,-93.37408,-222.3393,-104.7301,-104.3801,-248.5466,-139.6599
-491.73016,-1470.0643,888.8889,-66.17032,-261.3276,-139.6599,-104.3801,-248.5466,-139.6599,-125.4476,-264.763,-178.1334
-10.601445,-60.597443,295.25424,-4.413692,-44.7115,-3.072789,-11.02831,-43.55428,-3.072789,-8.745189,-88.59034,-12.23393
-21.00551,-120.06629,585.0096,-8.745189,-88.59034,-12.23393,-11.02831,-43.55428,-3.072789,-21.85123,-86.29745,-12.23393
-34.574276,-197.62457,563.01404,-8.745189,-88.59034,-12.23393,-21.85123,-86.29745,-12.23393,-12.91382,-130.8194,-27.31282
-51.05554,-291.8278,831.38995,-12.91382,-130.8194,-27.31282,-21.85123,-86.29745,-12.23393,-32.26722,-127.4335,-27.31282
-70.14159,-400.92154,783.4245,-12.91382,-130.8194,-27.31282,-32.26722,-127.4335,-27.31282,-16.84197,-170.6121,-48.02864
-91.47507,-522.8741,1021.72876,-16.84197,-170.6121,-48.02864,-32.26722,-127.4335,-27.31282,-42.0823,-166.1964,-48.02864
-114.66263,-655.4149,940.14764,-16.84197,-170.6121,-48.02864,-42.0823,-166.1964,-48.02864,-20.45646,-207.2276,-73.99561
-139.27135,-796.0752,1141.9147,-20.45646,-207.2276,-73.99561,-42.0823,-166.1964,-48.02864,-51.11368,-201.8642,-73.99561
-164.84146,-942.234,1021.5599,-20.45646,-207.2276,-73.99561,-51.11368,-201.8642,-73.99561,-23.68999,-239.9839,-104.7301
-190.89796,-1091.1721,1183.0369,-23.68999,-239.9839,-104.7301,-51.11368,-201.8642,-73.99561,-59.19317,-233.7727,-104.7301
-216.95583,-1240.1188,1021.62573,-23.68999,-239.9839,-104.7301,-59.19317,-233.7727,-104.7301,-26.48235,-268.271,-139.6599
-242.53117,-1386.2926,1142.0431,-26.48235,-268.271,-139.6599,-59.19317,-233.7727,-104.7301,-66.17032,-261.3276,-139.6599
-267.1366,-1526.9355,899.10114,-26.48235,-268.271,-139.6599,-66.17032,-261.3276,-139.6599,-82.48509,-281.1276,-178.1334
-1.4514179,-61.500626,295.254,2.299514,-44.86993,-3.072789,-4.413692,-44.7115,-3.072789,4.556205,-88.90426,-12.23393
-2.8758566,-121.855934,585.0095,4.556205,-88.90426,-12.23393,-4.413692,-44.7115,-3.072789,-8.745189,-88.59034,-12.23393
-4.7335515,-200.57027,563.0132,4.556205,-88.90426,-12.23393,-8.745189,-88.59034,-12.23393,6.728045,-131.2829,-27.31282
-6.9890804,-296.17752,831.3896,6.728045,-131.2829,-27.31282,-8.745189,-88.59034,-12.23393,-12.91382,-130.8194,-27.31282
-9.601803,-406.89734,783.4259,6.728045,-131.2829,-27.31282,-12.91382,-130.8194,-27.31282,8.77459,-171.2167,-48.02864
-12.524764,-530.668,1021.7273,8.77459,-171.2167,-48.02864,-12.91382,-130.8194,-27.31282,-16.84197,-170.6121,-48.02864
-15.699606,-665.1845,940.1469,8.77459,-171.2167,-48.02864,-16.84197,-170.6121,-48.02864,10.65773,-207.9619,-73.99561
-19.067514,-807.94135,1141.9155,10.65773,-207.9619,-73.99561,-16.84197,-170.6121,-48.02864,-20.45646,-207.2276,-73.99561
-22.568296,-956.27875,1021.5613,10.65773,-207.9619,-73.99561,-20.45646,-207.2276,-73.99561,12.34238,-240.8343,-104.7301
-26.136698,-1107.4364,1183.037,12.34238,-240.8343,-104.7301,-20.45646,-207.2276,-73.99561,-23.68999,-239.9839,-104.7301
-29.704395,-1258.6031,1021.62384,12.34238,-240.8343,-104.7301,-23.68999,-239.9839,-104.7301,13.79719,-269.2216,-139.6599
-33.203983,-1406.956,1142.0455,13.79719,-269.2216,-139.6599,-23.68999,-239.9839,-104.7301,-26.48235,-268.271,-139.6599
-36.572613,-1549.6953,908.6592,13.79719,-269.2216,-139.6599,-26.48235,-268.271,-139.6599,-37.49151,-290.57,-178.1334
7.7309003,-61.03005,295.2539,8.961353,-44.02605,-3.072789,2.299514,-44.86993,-3.072789,17.75582,-87.2322,-12.23393
15.317959,-120.92352,585.0095,17.75582,-87.2322,-12.23393,2.299514,-44.86993,-3.072789,4.556205,-88.90426,-12.23393
25.212782,-199.03555,563.013,17.75582,-87.2322,-12.23393,4.556205,-88.90426,-12.23393,26.21962,-128.8138,-27.31282
37.231304,-293.91135,831.3889,26.21962,-128.8138,-27.31282,4.556205,-88.90426,-12.23393,6.728045,-131.2829,-27.31282
51.149452,-403.78397,783.4268,26.21962,-128.8138,-27.31282,6.728045,-131.2829,-27.31282,34.19513,-167.9966,-48.02864
66.70718,-526.60736,1021.729,34.19513,-167.9966,-48.02864,6.728045,-131.2829,-27.31282,8.77459,-171.2167,-48.02864
83.616455,-660.0945,940.1463,34.19513,-167.9966,-48.02864,8.77459,-171.2167,-48.02864,41.53383,-204.0507,-73.99561
101.56186,-801.7588,1141.9136,41.53383,-204.0507,-73.99561,8.77459,-171.2167,-48.02864,10.65773,-207.9619,-73.99561
120.20855,-948.9611,1021.5583,41.53383,-204.0507,-73.99561,10.65773,-207.9619,-73.99561,48.09905,-236.3048,-104.7301
139.21219,-1098.9629,1183.0383,48.09905,-236.3048,-104.7301,10.65773,-207.9619,-73.99561,12.34238,-240.8343,-104.7301
158.21487,-1248.973,1021.625,48.09905,-236.3048,-104.7301,12.34238,-240.8343,-104.7301,53.76852,-264.1582,-139.6599
176.86299,-1396.1903,1142.0437,53.76852,-264.1582,-139.6599,12.34238,-240.8343,-104.7301,13.79719,-269.2216,-139.6599
194.8062,-1537.8374,917.55896,53.76852,-264.1582,-139.6599,13.79719,-269.2216,-139.6599,8.425229,-292.8575,-178.1334
16.74072,-59.196144,295.25406,15.42301,-42.19869,-3.072789,8.961353,-44.02605,-3.072789,30.5588,-83.61152,-12.23393
33.169575,-117.2899,585.00946,30.5588,-83.61152,-12.23393,8.961353,-44.02605,-3.072789,17.75582,-87.2322,-12.23393
54.595863,-193.05475,563.0129,30.5588,-83.61152,-12.23393,17.75582,-87.2322,-12.23393,45.12549,-123.4672,-27.31282
80.620735,-285.07953,831.3887,45.12549,-123.4672,-27.31282,17.75582,-87.2322,-12.23393,26.21962,-128.8138,-27.31282
110.75912,-391.65057,783.42725,45.12549,-123.4672,-27.31282,26.21962,-128.8138,-27.31282,58.85181,-161.0237,-48.02864
144.44936,-510.7834,1021.7302,58.85181,-161.0237,-48.02864,26.21962,-128.8138,-27.31282,34.19513,-167.9966,-48.02864
181.06511,-640.25934,940.14575,58.85181,-161.0237,-48.02864,34.19513,-167.9966,-48.02864,71.48214,-195.5813,-73.99561
219.92484,-777.66693,1141.9141,71.48214,-195.5813,-73.99561,34.19513,-167.9966,-48.02864,41.53383,-204.0507,-73.99561
260.3029,-920.44604,1021.56104,71.48214,-195.5813,-73.99561,41.53383,-204.0507,-73.99561,82.78126,-226.4967,-104.7301
301.44666,-1065.94,1183.0353,82.78126,-226.4967,-104.7301,41.53383,-204.0507,-73.99561,48.09905,-236.3048,-104.7301
342.59457,-1211.4424,1021.62354,82.78126,-226.4967,-104.7301,48.09905,-236.3048,-104.7301,92.53875,-253.194,-139.6599
382.97736,-1354.2361,1142.0443,92.53875,-253.194,-139.6599,48.09905,-236.3048,-104.7301,53.76852,-264.1582,-139.6599
421.8314,-1491.6268,925.80554,92.53875,-253.194,-139.6599,53.76852,-264.1582,-139.6599,54.13451,-287.934,-178.1334
25.376019,-56.038284,295.2472,21.53996,-39.42864,-3.072772,15.42301,-42.19869,-3.072789,42.67879,-78.12301,-12.23386
50.278126,-111.034,584.9961,42.67879,-78.12301,-12.23386,15.42301,-42.19869,-3.072789,30.5588,-83.61152,-12.23393
82.75761,-182.75645,563.00073,42.67879,-78.12301,-12.23386,30.5588,-83.61152,-12.23393,63.02282,-115.3625,-27.31267
122.20386,-269.87408,831.36896,63.02282,-115.3625,-27.31267,30.5588,-83.61152,-12.23393,45.12549,-123.4672,-27.31282
167.88936,-370.759,783.40686,63.02282,-115.3625,-27.31267,45.12549,-123.4672,-27.31282,82.19318,-150.4536,-48.02839
218.95882,-483.539,1021.7085,82.19318,-150.4536,-48.02839,45.12549,-123.4672,-27.31282,58.85181,-161.0237,-48.02864
274.4638,-606.10565,940.1273,82.19318,-150.4536,-48.02839,58.85181,-161.0237,-48.02864,99.83287,-182.7428,-73.99522
333.3633,-736.1876,1141.8877,99.83287,-182.7428,-73.99522,58.85181,-161.0237,-48.02864,71.48214,-195.5813,-73.99561
394.57193,-871.3485,1021.54065,99.83287,-182.7428,-73.99522,71.48214,-195.5813,-73.99561,115.6134,-211.6289,-104.7296
456.9386,-1009.0849,1183.0121,115.6134,-211.6289,-104.7296,71.48214,-195.5813,-73.99561,82.78126,-226.4967,-104.7301
519.31226,-1146.8174,1021.604,115.6134,-211.6289,-104.7296,82.78126,-226.4967,-104.7301,129.2408,-236.5738,-139.6591
580.51874,-1282.0028,1142.0168,129.2408,-236.5738,-139.6591,82.78126,-226.4967,-104.7301,92.53875,-253.194,-139.6599
639.4191,-1412.0614,933.3664,129.2408,-236.5738,-139.6591,92.53875,-253.194,-139.6599,98.51083,-275.9205,-178.1334
-11.2183075,17.317871,300.8559,-2.55596e-13,4.678653e-13,-5.684342e-14,-21.53996,39.42864,-3.072772,-27.17599,35.77798,-3.072789
-13.673859,15.452774,300.8568,-2.55596e-13,4.678653e-13,-5.684342e-14,-27.17599,35.77798,-3.072789,-32.2049,31.328,-3.072789
-15.824272,13.242157,300.85675,-2.55596e-13,4.678653e-13,-5.684342e-14,-32.2049,31.328,-3.072789,-36.51439,26.17819,-3.072789
-17.621159,10.735809,300.85687,-2.55596e-13,4.678653e-13,-5.684342e-14,-36.51439,26.17819,-3.072789,-40.00822,20.44361,-3.072789
-19.024433,7.989586,300.85687,-2.55596e-13,4.678653e-13,-5.684342e-14,-40.00822,20.44361,-3.072789,-42.60833,14.25235,-3.072789
-20.002733,5.0648804,300.8568,-2.55596e-13,4.678653e-13,-5.684342e-14,-42.60833,14.25235,-3.072789,-44.25663,7.742716,-3.072789
-20.534203,2.0270538,300.85684,-2.55596e-13,4.678653e-13,-5.684342e-14,-44.25663,7.742716,-3.072789,-44.91631,1.060121,-3.072789
-20.606968,-1.0560303,300.8568,-2.55596e-13,4.678653e-13,-5.684342e-14,-44.91631,1.060121,-3.072789,-44.57264,-5.646154,-3.072789
-20.2194,-4.11557,300.85675,-2.55596e-13,4.678653e-13,-5.684342e-14,-44.57264,-5.646154,-3.072789,-43.23328,-12.2263,-3.072789
-19.380203,-7.0831375,300.8571,-2.55596e-13,4.678653e-13,-5.684342e-14,-43.23328,-12.2263,-3.072789,-40.92816,-18.53334,-3.072789
-18.10804,-9.892509,300.85693,-2.55596e-13,4.678653e-13,-5.684342e-14,-40.92816,-18.53334,-3.072789,-37.70877,-24.42637,-3.072789
-16.431366,-12.480873,300.85675,-2.55596e-13,4.678653e-13,-5.684342e-14,-37.70877,-24.42637,-3.072789,-33.64703,-29.77375,-3.072789
-14.387688,-14.790436,300.85687,-2.55596e-13,4.678653e-13,-5.684342e-14,-33.64703,-29.77375,-3.072789,-28.83367,-34.45604,-3.072789
-12.022568,-16.76963,300.85675,-2.55596e-13,4.678653e-13,-5.684342e-14,-28.83367,-34.45604,-3.072789,-23.37621,-38.36863,-3.072789
-9.388901,-18.374195,300.85693,-2.55596e-13,4.678653e-13,-5.684342e-14,-23.37621,-38.36863,-3.072789,-17.39656,-41.42413,-3.072789
-6.5455093,-19.56829,300.8565,-2.55596e-13,4.678653e-13,-5.684342e-14,-17.39656,-41.42413,-3.072789,-11.02831,-43.55428,-3.072789
-3.5558777,-20.325325,300.8571,-2.55596e-13,4.678653e-13,-5.684342e-14,-11.02831,-43.55428,-3.072789,-4.413692,-44.7115,-3.072789
-0.48683167,-20.628265,300.85678,-2.55596e-13,4.678653e-13,-5.684342e-14,-4.413692,-44.7115,-3.072789,2.299514,-44.86993,-3.072789
2.5930634,-20.470427,300.85678,-2.55596e-13,4.678653e-13,-5.684342e-14,2.299514,-44.86993,-3.072789,8.961353,-44.02605,-3.072789
5.615097,-19.855307,300.85687,-2.55596e-13,4.678653e-13,-5.684342e-14,8.961353,-44.02605,-3.072789,15.42301,-42.19869,-3.072789
8.511063,-18.79636,300.8498,-2.55596e-13,4.678653e-13,-5.684342e-14,15.42301,-42.19869,-3.072789,21.53996,-39.42864,-3.072772
78697.5,-158549.0,91680.94,140.4615,-257.113,-178.1334,506.1917,-1129.073,-2000.0,593.2173,-1085.877,-2000.0
34264.746,-76428.52,43457.773,140.4615,-257.113,-178.1334,98.51083,-275.9205,-178.1334,506.1917,-1129.073,-2000.0
66015.25,-164234.94,91681.03,98.51083,-275.9205,-178.1334,416.0452,-1165.308,-2000.0,506.1917,-1129.073,-2000.0
52925.375,-168907.97,91680.83,98.51083,-275.9205,-178.1334,323.3337,-1194.358,-2000.0,416.0452,-1165.308,-2000.0
39510.75,-172539.9,91856.38,98.51083,-275.9205,-178.1334,228.6287,-1216.045,-2000.0,323.3337,-1194.358,-2000.0
21886.75,-80847.75,43282.438,228.6287,-1216.045,-2000.0,98.51083,-275.9205,-178.1334,54.13451,-287.934,-178.1334
25850.375,-175107.77,91680.805,54.13451,-287.934,-178.1334,132.5142,-1230.234,-2000.0,228.6287,-1216.045,-2000.0
12031.625,-176596.38,91856.234,54.13451,-287.934,-178.1334,35.58265,-1236.838,-2000.0,132.5142,-1230.234,-2000.0
8970.125,-83276.22,43282.383,35.58265,-1236.838,-2000.0,54.13451,-287.934,-178.1334,8.425229,-292.8575,-178.1334
-1860.125,-176996.0,91680.84,8.425229,-292.8575,-178.1334,-61.56826,-1235.817,-2000.0,35.58265,-1236.838,-2000.0
-4167.5,-83654.17,43457.742,-61.56826,-1235.817,-2000.0,8.425229,-292.8575,-178.1334,-37.49151,-290.57,-178.1334
-15740.875,-176304.47,91680.84,-37.49151,-290.57,-178.1334,-158.3396,-1227.177,-2000.0,-61.56826,-1235.817,-2000.0
-29525.25,-174525.88,91680.836,-37.49151,-290.57,-178.1334,-254.1347,-1210.971,-2000.0,-158.3396,-1227.177,-2000.0
-43127.25,-171671.4,91856.19,-37.49151,-290.57,-178.1334,-348.363,-1187.299,-2000.0,-254.1347,-1210.971,-2000.0
-17202.875,-81972.25,43282.406,-348.363,-1187.299,-2000.0,-37.49151,-290.57,-178.1334,-82.48509,-281.1276,-178.1334
-56463.25,-167758.38,91680.78,-82.48509,-281.1276,-178.1334,-440.4435,-1156.307,-2000.0,-348.363,-1187.299,-2000.0
-29814.125,-78272.0,43457.75,-440.4435,-1156.307,-2000.0,-82.48509,-281.1276,-178.1334,-125.4476,-264.763,-178.1334
-69453.125,-162811.06,91681.03,-125.4476,-264.763,-178.1334,-529.8085,-1118.185,-2000.0,-440.4435,-1156.307,-2000.0
-82011.375,-156860.19,91680.78,-125.4476,-264.763,-178.1334,-615.9071,-1073.17,-2000.0,-529.8085,-1118.185,-2000.0
-94066.625,-149941.88,91856.31,-125.4476,-264.763,-178.1334,-698.2084,-1021.538,-2000.0,-615.9071,-1073.17,-2000.0
-41691.625,-72644.25,43282.375,-698.2084,-1021.538,-2000.0,-125.4476,-264.763,-178.1334,-165.3212,-241.879,-178.1334
-105540.125,-142099.38,91680.75,-165.3212,-241.879,-178.1334,-776.205,-963.6084,-2000.0,-698.2084,-1021.538,-2000.0
-116364.125,-133380.75,91856.25,-165.3212,-241.879,-178.1334,-849.4161,-899.7375,-2000.0,-776.205,-963.6084,-2000.0
-52542.25,-65227.75,43282.312,-849.4161,-899.7375,-2000.0,-165.3212,-241.879,-178.1334,-201.124,-213.0391,-178.1334
-126470.25,-123839.75,91680.84,-201.124,-213.0391,-178.1334,-917.3902,-830.3195,-2000.0,-849.4161,-899.7375,-2000.0
-62099.5,-56205.5,43457.812,-917.3902,-830.3195,-2000.0,-201.124,-213.0391,-178.1334,-231.9745,-178.9535,-178.1334
-135796.88,-113535.25,91680.875,-231.9745,-178.9535,-178.1334,-979.7083,-755.7823,-2000.0,-917.3902,-830.3195,-2000.0
-144286.0,-102530.375,91680.69,-231.9745,-178.9535,-178.1334,-1035.986,-676.5855,-2000.0,-979.7083,-755.7823,-2000.0
-151885.75,-90894.75,91856.375,-231.9745,-178.9535,-178.1334,-1085.877,-593.2173,-2000.0,-1035.986,-676.5855,-2000.0
-70127.31,-45799.125,43282.406,-1085.877,-593.2173,-2000.0,-231.9745,-178.9535,-178.1334,-257.113,-140.4615,-178.1334
-158549.0,-78697.5,91680.94,-257.113,-140.4615,-178.1334,-1129.073,-506.1917,-2000.0,-1085.877,-593.2173,-2000.0
-76428.5,-34264.75,43457.75,-1129.073,-506.1917,-2000.0,-257.113,-140.4615,-178.1334,-275.9205,-98.51083,-178.1334
-164234.94,-66015.25,91681.03,-275.9205,-98.51083,-178.1334,-1165.308,-416.0452,-2000.0,-1129.073,-506.1917,-2000.0
-168907.97,-52925.375,91680.83,-275.9205,-98.51083,-178.1334,-1194.358,-323.3337,-2000.0,-1165.308,-416.0452,-2000.0
-172539.9,-39510.75,91856.38,-275.9205,-98.51083,-178.1334,-1216.045,-228.6287,-2000.0,-1194.358,-323.3337,-2000.0
-80847.75,-21886.75,43282.438,-1216.045,-228.6287,-2000.0,-275.9205,-98.51083,-178.1334,-287.934,-54.13451,-178.1334
-175107.77,-25850.375,91680.805,-287.934,-54.13451,-178.1334,-1230.234,-132.5142,-2000.0,-1216.045,-228.6287,-2000.0
-176596.38,-12031.625,91856.234,-287.934,-54.13451,-178.1334,-1236.838,-35.58265,-2000.0,-1230.234,-132.5142,-2000.0
-83276.22,-8970.125,43282.383,-1236.838,-35.58265,-2000.0,-287.934,-54.13451,-178.1334,-292.8575,-8.425229,-178.1334
-176996.0,1860.125,91680.84,-292.8575,-8.425229,-178.1334,-1235.817,61.56826,-2000.0,-1236.838,-35.58265,-2000.0
-83654.17,4167.5,43457.742,-1235.817,61.56826,-2000.0,-292.8575,-8.425229,-178.1334,-290.57,37.49151,-178.1334
-176304.47,15740.875,91680.84,-290.57,37.49151,-178.1334,-1227.177,158.3396,-2000.0,-1235.817,61.56826,-2000.0
-174525.88,29525.25,91680.836,-290.57,37.49151,-178.1334,-1210.971,254.1347,-2000.0,-1227.177,158.3396,-2000.0
-171671.4,43127.25,91856.19,-290.57,37.49151,-178.1334,-1187.299,348.363,-2000.0,-1210.971,254.1347,-2000.0
-81972.25,17202.875,43282.406,-1187.299,348.363,-2000.0,-290.57,37.49151,-178.1334,-281.1276,82.48509,-178.1334
-167758.38,56463.25,91680.78,-281.1276,82.48509,-178.1334,-1156.307,440.4435,-2000.0,-1187.299,348.363,-2000.0
-78272.0,29814.125,43457.75,-1156.307,440.4435,-2000.0,-281.1276,82.48509,-178.1334,-264.763,125.4476,-178.1334
-162811.06,69453.125,91681.03,-264.763,125.4476,-178.1334,-1118.185,529.8085,-2000.0,-1156.307,440.4435,-2000.0
-156860.19,82011.375,91680.78,-264.763,125.4476,-178.1334,-1073.17,615.9071,-2000.0,-1118.185,529.8085,-2000.0
-149941.88,94066.625,91856.31,-264.763,125.4476,-178.1334,-1021.538,698.2084,-2000.0,-1073.17,615.9071,-2000.0
-72644.25,41691.625,43282.375,-1021.538,698.2084,-2000.0,-264.763,125.4476,-178.1334,-241.879,165.3212,-178.1334
-142099.38,105540.125,91680.75,-241.879,165.3212,-178.1334,-963.6084,776.205,-2000.0,-1021.538,698.2084,-2000.0
-133380.75,116364.125,91856.25,-241.879,165.3212,-178.1334,-899.7375,849.4161,-2000.0,-963.6084,776.205,-2000.0
-65227.75,52542.25,43282.312,-899.7375,849.4161,-2000.0,-241.879,165.3212,-178.1334,-213.0391,201.124,-178.1334
-123839.75,126470.25,91680.84,-213.0391,201.124,-178.1334,-830.3195,917.3902,-2000.0,-899.7375,849.4161,-2000.0
-56205.5,62099.5,43457.812,-830.3195,917.3902,-2000.0,-213.0391,201.124,-178.1334,-178.9535,231.9745,-178.1334
-113535.25,135796.88,91680.875,-178.9535,231.9745,-178.1334,-755.7823,979.7083,-2000.0,-830.3195,917.3902,-2000.0
-45799.0,70127.3,43282.39,-140.4615,257.113,-178.1334,-593.2173,1085.877,-2000.0,-178.9535,231.9745,-178.1334
-90894.75,151885.75,91856.375,-178.9535,231.9745,-178.1334,-593.2173,1085.877,-2000.0,-676.5855,1035.986,-2000.0
-102530.375,144286.0,91680.69,-178.9535,231.9745,-178.1334,-676.5855,1035.986,-2000.0,-755.7823,979.7083,-2000.0
-23092.633,39112.336,1629.5125,-1418.87,2292.749,-7688.283,-1412.987,2283.243,-7376.743,-1290.803,2362.798,-7554.733
-16068.157,27743.02,2468.1248,-1271.671,2327.778,-6887.969,-1279.868,2342.782,-7109.986,-1403.187,2267.406,-7065.56
-22689.57,38419.996,3742.009,-1403.187,2267.406,-7065.56,-1389.474,2245.248,-6754.911,-1271.671,2327.778,-6887.969
-15857.394,27448.588,2985.7969,-1271.671,2327.778,-6887.969,-1389.474,2245.248,-6754.911,-1261.657,2309.448,-6666.276
-21605.75,36557.523,6652.2256,-1350.344,2182.018,-6135.925,-1324.95,2140.984,-5827.943,-1220.749,2234.566,-6003.792
-14589.617,25202.299,5792.7114,-1163.627,2130.005,-5346.547,-1184.461,2168.141,-5564.939,-1295.688,2093.699,-5521.202
-20430.31,34537.938,8268.383,-1295.688,2093.699,-5521.202,-1262.575,2040.192,-5215.879,-1163.627,2130.005,-5346.547
